split,repeat,fold,seed,n_train,n_test,budget,n_selected,method,rank,recording_id,condition_id,label
17,4,1,71,120,40,0.4,48,MRDS-IS-R,38,U_WPB_L56_DOC2.0_WOC1.0_N1800_F180_R3,U_WPB_L56_DOC2.0_WOC1.0_N1800_F180,1
17,4,1,71,120,40,0.4,48,MRDS-IS-R,39,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270_R1,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,MRDS-IS-R,40,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270_R2,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,MRDS-IS-R,41,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270_R4,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,MRDS-IS-R,42,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360_R1,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360,1
17,4,1,71,120,40,0.4,48,MRDS-IS-R,43,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360_R4,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360,1
17,4,1,71,120,40,0.4,48,MRDS-IS-R,44,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270_R2,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,MRDS-IS-R,45,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270_R4,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,MRDS-IS-R,46,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270_R4,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,MRDS-IS-R,47,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R1,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,MRDS-IS-R,48,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R3,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,1,S_WPA_L36_DOC0.5_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC0.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,2,S_WPA_L36_DOC0.5_WOC2.0_N2700_F270_R1,S_WPA_L36_DOC0.5_WOC2.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,3,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360_R1,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,4,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360_R4,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,5,S_WPA_L36_DOC1.5_WOC1.0_N1800_F180_R3,S_WPA_L36_DOC1.5_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,6,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360_R4,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,7,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R1,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,8,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,9,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270_R2,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,10,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270_R3,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,11,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,12,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270_R2,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,13,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270_R4,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,14,S_WPB_L56_DOC0.5_WOC1.0_N1800_F180_R2,S_WPB_L56_DOC0.5_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,15,S_WPB_L56_DOC0.5_WOC1.0_N1800_F180_R4,S_WPB_L56_DOC0.5_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,16,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R2,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,17,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R3,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,18,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,19,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R2,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,20,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,21,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180_R3,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,22,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,23,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,24,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R2,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,25,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R3,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,26,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R4,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,27,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,28,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,FacilityLocation-R,29,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270_R2,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,30,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270_R4,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,31,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,32,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,33,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R3,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,34,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R4,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,35,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270_R1,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,36,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270_R2,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,37,U_WPB_L56_DOC2.0_WOC1.0_N1800_F180_R2,U_WPB_L56_DOC2.0_WOC1.0_N1800_F180,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,38,U_WPB_L56_DOC2.0_WOC1.0_N1800_F180_R3,U_WPB_L56_DOC2.0_WOC1.0_N1800_F180,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,39,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270_R3,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,40,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360_R3,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,41,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270_R3,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,42,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R2,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,43,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R3,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,44,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270_R1,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,45,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270_R3,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,46,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R1,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,47,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R2,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,FacilityLocation-R,48,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R3,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,1,S_WPA_L36_DOC0.5_WOC1.0_N2700_F270_R3,S_WPA_L36_DOC0.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,2,S_WPA_L36_DOC0.5_WOC2.0_N2700_F270_R3,S_WPA_L36_DOC0.5_WOC2.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,3,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,4,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360_R1,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,5,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360_R4,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,6,S_WPA_L36_DOC1.5_WOC1.0_N1800_F180_R3,S_WPA_L36_DOC1.5_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,7,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,8,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R3,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,9,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,10,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270_R4,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,11,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,12,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270_R2,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,13,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270_R3,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,14,S_WPB_L56_DOC0.5_WOC1.0_N1800_F180_R2,S_WPB_L56_DOC0.5_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,15,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R2,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,16,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R3,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,17,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,18,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R2,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,19,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,20,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180_R3,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,21,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,22,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360_R2,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,23,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,24,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R2,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,25,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R3,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,26,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R4,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,27,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,28,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270,0
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,29,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270_R3,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,30,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,31,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,32,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R3,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,33,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R4,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,34,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270_R2,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,35,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270_R4,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,36,U_WPB_L56_DOC2.0_WOC1.0_N1800_F180_R1,U_WPB_L56_DOC2.0_WOC1.0_N1800_F180,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,37,U_WPB_L56_DOC2.0_WOC1.0_N1800_F180_R3,U_WPB_L56_DOC2.0_WOC1.0_N1800_F180,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,38,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270_R1,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,39,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270_R2,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,40,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270_R4,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,41,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270_R2,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,42,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R2,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,43,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R4,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,44,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270_R1,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,45,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270_R3,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,46,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R1,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,47,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R2,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.4,48,W2-KMedoids-R,48,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R3,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.5,60,MRDS-IS-R,1,S_WPA_L36_DOC0.5_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC0.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,2,S_WPA_L36_DOC0.5_WOC1.0_N2700_F270_R4,S_WPA_L36_DOC0.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,3,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360_R4,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,4,S_WPA_L36_DOC0.5_WOC2.0_N2700_F270_R4,S_WPA_L36_DOC0.5_WOC2.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,5,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180_R1,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,6,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180_R3,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,7,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360_R1,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,8,S_WPA_L36_DOC1.5_WOC1.0_N1800_F180_R4,S_WPA_L36_DOC1.5_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,9,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360_R1,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,10,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,11,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R4,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,12,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,13,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270_R2,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,14,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,15,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270_R2,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,16,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270_R3,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,17,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270_R4,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,18,S_WPB_L56_DOC0.5_WOC1.0_N1800_F180_R4,S_WPB_L56_DOC0.5_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,19,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,20,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R2,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,21,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R3,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,22,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,23,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R3,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,24,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270_R1,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,25,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,26,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180_R2,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,27,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180_R4,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,28,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,29,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360_R4,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,30,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180_R4,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,31,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,32,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R2,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,33,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R3,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,34,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R4,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,35,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,36,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270,0
17,4,1,71,120,40,0.5,60,MRDS-IS-R,37,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270_R1,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.5,60,MRDS-IS-R,38,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270_R2,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270,1
17,4,1,71,120,40,0.5,60,MRDS-IS-R,39,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270_R3,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270,1
