split,repeat,fold,seed,partition,global_index,recording_id,condition_id,repetition,label
14,3,2,53,train,68,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,1,0
14,3,2,53,train,69,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R2,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,2,0
14,3,2,53,train,70,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R3,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,3,0
14,3,2,53,train,71,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R4,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,4,0
14,3,2,53,train,88,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R1,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,1,0
14,3,2,53,train,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0
14,3,2,53,train,90,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,3,0
14,3,2,53,train,91,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,4,0
14,3,2,53,train,92,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180_R1,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180,1,0
14,3,2,53,train,93,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180_R2,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180,2,0
14,3,2,53,train,94,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180_R3,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180,3,0
14,3,2,53,train,95,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180_R4,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180,4,0
14,3,2,53,train,100,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360,1,0
14,3,2,53,train,101,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360_R2,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360,2,0
14,3,2,53,train,102,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360_R3,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360,3,0
14,3,2,53,train,103,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360_R4,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360,4,0
14,3,2,53,train,104,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270,1,0
14,3,2,53,train,105,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270,2,0
14,3,2,53,train,106,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270,3,0
14,3,2,53,train,107,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC1.5_WOC2.0_N2700_F270,4,0
14,3,2,53,train,108,U_WPA_L36_DOC2.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC2.0_WOC1.0_N3600_F360,1,1
14,3,2,53,train,109,U_WPA_L36_DOC2.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC2.0_WOC1.0_N3600_F360,2,1
14,3,2,53,train,110,U_WPA_L36_DOC2.0_WOC1.0_N3600_F360_R3,U_WPA_L36_DOC2.0_WOC1.0_N3600_F360,3,1
14,3,2,53,train,111,U_WPA_L36_DOC2.0_WOC1.0_N3600_F360_R4,U_WPA_L36_DOC2.0_WOC1.0_N3600_F360,4,1
14,3,2,53,train,112,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270_R1,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270,1,1
14,3,2,53,train,113,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270_R2,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270,2,1
14,3,2,53,train,114,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270_R3,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270,3,1
14,3,2,53,train,115,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270_R4,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270,4,1
14,3,2,53,train,116,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1,1
14,3,2,53,train,117,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,2,1
14,3,2,53,train,118,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R3,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,3,1
14,3,2,53,train,119,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R4,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,4,1
14,3,2,53,train,120,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270_R1,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270,1,1
14,3,2,53,train,121,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270_R2,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270,2,1
14,3,2,53,train,122,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270_R3,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270,3,1
14,3,2,53,train,123,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270_R4,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270,4,1
14,3,2,53,train,124,U_WPB_L56_DOC2.0_WOC1.0_N1800_F180_R1,U_WPB_L56_DOC2.0_WOC1.0_N1800_F180,1,1
14,3,2,53,train,125,U_WPB_L56_DOC2.0_WOC1.0_N1800_F180_R2,U_WPB_L56_DOC2.0_WOC1.0_N1800_F180,2,1
14,3,2,53,train,126,U_WPB_L56_DOC2.0_WOC1.0_N1800_F180_R3,U_WPB_L56_DOC2.0_WOC1.0_N1800_F180,3,1
14,3,2,53,train,127,U_WPB_L56_DOC2.0_WOC1.0_N1800_F180_R4,U_WPB_L56_DOC2.0_WOC1.0_N1800_F180,4,1
14,3,2,53,train,128,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270_R1,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270,1,1
14,3,2,53,train,129,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270_R2,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270,2,1
14,3,2,53,train,130,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270_R3,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270,3,1
14,3,2,53,train,131,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270_R4,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270,4,1
14,3,2,53,train,132,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360_R1,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360,1,1
14,3,2,53,train,133,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360_R2,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360,2,1
14,3,2,53,train,134,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360_R3,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360,3,1
14,3,2,53,train,135,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360_R4,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360,4,1
14,3,2,53,train,136,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270_R1,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270,1,1
14,3,2,53,train,137,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270_R2,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270,2,1
14,3,2,53,train,138,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270_R3,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270,3,1
14,3,2,53,train,139,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270_R4,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270,4,1
14,3,2,53,train,140,U_WPB_L56_DOC3.0_WOC1.0_N1800_F180_R1,U_WPB_L56_DOC3.0_WOC1.0_N1800_F180,1,1
14,3,2,53,train,141,U_WPB_L56_DOC3.0_WOC1.0_N1800_F180_R2,U_WPB_L56_DOC3.0_WOC1.0_N1800_F180,2,1
14,3,2,53,train,142,U_WPB_L56_DOC3.0_WOC1.0_N1800_F180_R3,U_WPB_L56_DOC3.0_WOC1.0_N1800_F180,3,1
14,3,2,53,train,143,U_WPB_L56_DOC3.0_WOC1.0_N1800_F180_R4,U_WPB_L56_DOC3.0_WOC1.0_N1800_F180,4,1
14,3,2,53,train,156,U_WPB_L56_DOC6.0_WOC1.0_N2700_F270_R1,U_WPB_L56_DOC6.0_WOC1.0_N2700_F270,1,1
14,3,2,53,train,157,U_WPB_L56_DOC6.0_WOC1.0_N2700_F270_R2,U_WPB_L56_DOC6.0_WOC1.0_N2700_F270,2,1
14,3,2,53,train,158,U_WPB_L56_DOC6.0_WOC1.0_N2700_F270_R3,U_WPB_L56_DOC6.0_WOC1.0_N2700_F270,3,1
14,3,2,53,train,159,U_WPB_L56_DOC6.0_WOC1.0_N2700_F270_R4,U_WPB_L56_DOC6.0_WOC1.0_N2700_F270,4,1
14,3,2,53,test,4,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360_R1,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360,1,0
14,3,2,53,test,5,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360_R2,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360,2,0
14,3,2,53,test,6,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360_R3,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360,3,0
14,3,2,53,test,7,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360_R4,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360,4,0
14,3,2,53,test,52,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270,1,0
14,3,2,53,test,53,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270_R2,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270,2,0
14,3,2,53,test,54,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270_R3,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270,3,0
14,3,2,53,test,55,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270_R4,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270,4,0
14,3,2,53,test,72,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270_R1,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270,1,0
14,3,2,53,test,73,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270,2,0
14,3,2,53,test,74,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270,3,0
14,3,2,53,test,75,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270,4,0
14,3,2,53,test,76,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180_R1,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180,1,0
14,3,2,53,test,77,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180_R2,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180,2,0
14,3,2,53,test,78,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180_R3,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180,3,0
14,3,2,53,test,79,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180_R4,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180,4,0
14,3,2,53,test,80,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,1,0
14,3,2,53,test,81,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,2,0
14,3,2,53,test,82,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,3,0
14,3,2,53,test,83,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,4,0
14,3,2,53,test,84,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360,1,0
14,3,2,53,test,85,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360_R2,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360,2,0
14,3,2,53,test,86,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360_R3,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360,3,0
14,3,2,53,test,87,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360_R4,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360,4,0
14,3,2,53,test,96,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,1,0
14,3,2,53,test,97,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R2,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,2,0
14,3,2,53,test,98,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R3,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,3,0
14,3,2,53,test,99,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R4,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,4,0
14,3,2,53,test,144,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R1,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,1,1
14,3,2,53,test,145,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R2,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,2,1
14,3,2,53,test,146,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R3,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,3,1
14,3,2,53,test,147,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R4,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,4,1
14,3,2,53,test,148,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270_R1,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270,1,1
14,3,2,53,test,149,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270_R2,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270,2,1
14,3,2,53,test,150,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270_R3,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270,3,1
14,3,2,53,test,151,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270_R4,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270,4,1
14,3,2,53,test,152,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R1,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,1,1
14,3,2,53,test,153,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R2,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,2,1
14,3,2,53,test,154,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R3,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,3,1
14,3,2,53,test,155,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R4,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,4,1
15,3,3,53,train,4,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360_R1,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360,1,0
15,3,3,53,train,5,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360_R2,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360,2,0
15,3,3,53,train,6,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360_R3,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360,3,0
15,3,3,53,train,7,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360_R4,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360,4,0
15,3,3,53,train,8,S_WPA_L36_DOC0.5_WOC2.0_N2700_F270_R1,S_WPA_L36_DOC0.5_WOC2.0_N2700_F270,1,0
15,3,3,53,train,9,S_WPA_L36_DOC0.5_WOC2.0_N2700_F270_R2,S_WPA_L36_DOC0.5_WOC2.0_N2700_F270,2,0
15,3,3,53,train,10,S_WPA_L36_DOC0.5_WOC2.0_N2700_F270_R3,S_WPA_L36_DOC0.5_WOC2.0_N2700_F270,3,0
15,3,3,53,train,11,S_WPA_L36_DOC0.5_WOC2.0_N2700_F270_R4,S_WPA_L36_DOC0.5_WOC2.0_N2700_F270,4,0
15,3,3,53,train,12,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180_R1,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180,1,0
15,3,3,53,train,13,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180,2,0
15,3,3,53,train,14,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180_R3,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180,3,0
15,3,3,53,train,15,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180_R4,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180,4,0
15,3,3,53,train,16,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270,1,0
15,3,3,53,train,17,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270_R2,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270,2,0
15,3,3,53,train,18,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270_R3,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270,3,0
15,3,3,53,train,19,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270_R4,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270,4,0
15,3,3,53,train,20,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360_R1,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360,1,0
15,3,3,53,train,21,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360_R2,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360,2,0
15,3,3,53,train,22,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360_R3,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360,3,0
15,3,3,53,train,23,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360_R4,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360,4,0
15,3,3,53,train,28,S_WPA_L36_DOC1.5_WOC1.0_N1800_F180_R1,S_WPA_L36_DOC1.5_WOC1.0_N1800_F180,1,0
15,3,3,53,train,29,S_WPA_L36_DOC1.5_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC1.5_WOC1.0_N1800_F180,2,0
15,3,3,53,train,30,S_WPA_L36_DOC1.5_WOC1.0_N1800_F180_R3,S_WPA_L36_DOC1.5_WOC1.0_N1800_F180,3,0
15,3,3,53,train,31,S_WPA_L36_DOC1.5_WOC1.0_N1800_F180_R4,S_WPA_L36_DOC1.5_WOC1.0_N1800_F180,4,0
15,3,3,53,train,32,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360_R1,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360,1,0
15,3,3,53,train,33,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360_R2,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360,2,0
15,3,3,53,train,34,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360_R3,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360,3,0
15,3,3,53,train,35,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360_R4,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360,4,0
15,3,3,53,train,36,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270_R1,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270,1,0
15,3,3,53,train,37,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270_R2,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270,2,0
15,3,3,53,train,38,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270_R3,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270,3,0
15,3,3,53,train,39,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270_R4,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270,4,0
15,3,3,53,train,40,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R1,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,1,0
15,3,3,53,train,41,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,2,0
15,3,3,53,train,42,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R3,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,3,0
15,3,3,53,train,43,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R4,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,4,0
15,3,3,53,train,44,S_WPA_L36_DOC2.0_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC2.0_WOC1.0_N2700_F270,1,0
15,3,3,53,train,45,S_WPA_L36_DOC2.0_WOC1.0_N2700_F270_R2,S_WPA_L36_DOC2.0_WOC1.0_N2700_F270,2,0
15,3,3,53,train,46,S_WPA_L36_DOC2.0_WOC1.0_N2700_F270_R3,S_WPA_L36_DOC2.0_WOC1.0_N2700_F270,3,0
15,3,3,53,train,47,S_WPA_L36_DOC2.0_WOC1.0_N2700_F270_R4,S_WPA_L36_DOC2.0_WOC1.0_N2700_F270,4,0
15,3,3,53,train,52,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270,1,0
15,3,3,53,train,53,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270_R2,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270,2,0
15,3,3,53,train,54,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270_R3,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270,3,0
15,3,3,53,train,55,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270_R4,S_WPA_L36_DOC4.0_WOC1.0_N2700_F270,4,0
15,3,3,53,train,56,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270,1,0
15,3,3,53,train,57,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270_R2,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270,2,0
15,3,3,53,train,58,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270_R3,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270,3,0
15,3,3,53,train,59,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270_R4,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270,4,0
15,3,3,53,train,68,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,1,0
15,3,3,53,train,69,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R2,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,2,0
15,3,3,53,train,70,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R3,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,3,0
15,3,3,53,train,71,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R4,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,4,0
15,3,3,53,train,72,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270_R1,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270,1,0
15,3,3,53,train,73,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270,2,0
15,3,3,53,train,74,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270,3,0
15,3,3,53,train,75,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270,4,0
15,3,3,53,train,76,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180_R1,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180,1,0
15,3,3,53,train,77,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180_R2,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180,2,0
15,3,3,53,train,78,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180_R3,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180,3,0
15,3,3,53,train,79,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180_R4,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180,4,0
15,3,3,53,train,80,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,1,0
15,3,3,53,train,81,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,2,0
15,3,3,53,train,82,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,3,0
15,3,3,53,train,83,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,4,0
15,3,3,53,train,84,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360,1,0
15,3,3,53,train,85,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360_R2,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360,2,0
15,3,3,53,train,86,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360_R3,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360,3,0
15,3,3,53,train,87,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360_R4,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360,4,0
15,3,3,53,train,88,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R1,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,1,0
15,3,3,53,train,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0
15,3,3,53,train,90,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,3,0
15,3,3,53,train,91,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,4,0
15,3,3,53,train,92,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180_R1,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180,1,0
15,3,3,53,train,93,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180_R2,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180,2,0
15,3,3,53,train,94,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180_R3,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180,3,0
15,3,3,53,train,95,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180_R4,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180,4,0
