split,repeat,fold,seed,feature_set,n_train,n_test,n_train_conditions,n_test_conditions,budget,method,stage,n_selected,n_unique_selected_conditions,n_duplicate_condition_slots,max_selected_per_condition,rank,train_local_index,global_index,recording_id,condition_id,repetition,label,voronoi_weight,renyi_weight
17,4,1,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,3,10,56,76,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180_R1,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180,1,0,0.425,0.13714186629199215
17,4,1,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,3,11,116,152,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R1,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,1,1,0.008333333333333333,0.05684008566853092
17,4,1,71,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,3,12,91,123,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270_R4,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270,4,1,0.225,0.10691995720174806
17,4,1,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,10,2,3,1,15,15,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180_R4,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180,4,0,0.21666666666666667,0.1695859110234924
17,4,1,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,10,2,3,2,29,41,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,2,0,0.008333333333333333,0.051286007470263975
17,4,1,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,10,2,3,3,45,65,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R2,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,2,0,0.03333333333333333,0.11498517041295483
17,4,1,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,10,2,3,4,48,68,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,1,0,0.008333333333333333,0.05142618856648663
17,4,1,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,10,2,3,5,56,76,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180_R1,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180,1,0,0.4083333333333333,0.1582841506718492
17,4,1,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,10,2,3,6,84,116,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1,1,0.008333333333333333,0.05125834536534356
17,4,1,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,10,2,3,7,85,117,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,2,1,0.008333333333333333,0.0512833512383328
17,4,1,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,10,2,3,8,86,118,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R3,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,3,1,0.041666666666666664,0.06439408246381848
17,4,1,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,10,2,3,9,91,123,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270_R4,U_WPA_L36_DOC4.0_WOC2.0_N2700_F270,4,1,0.10833333333333334,0.1156566822017736
17,4,1,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,10,2,3,10,96,128,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270_R1,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270,1,1,0.13333333333333333,0.07049658995439745
17,4,1,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,10,2,3,11,114,150,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270_R3,U_WPB_L56_DOC4.0_WOC1.0_N2700_F270,3,1,0.016666666666666666,0.054263767050683705
17,4,1,71,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,10,2,3,12,116,152,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R1,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,1,1,0.008333333333333333,0.047079753580603366
17,4,1,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,1,19,23,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360_R4,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360,4,0,0.25,0.12165911526784734
17,4,1,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,2,29,41,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,2,0,0.008333333333333333,0.054951624455957256
17,4,1,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,3,31,43,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R4,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,4,0,0.08333333333333333,0.07151494513485201
17,4,1,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,4,44,64,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,1,0,0.03333333333333333,0.0867288210797964
17,4,1,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,5,48,68,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,1,0,0.008333333333333333,0.055100465504539196
17,4,1,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,6,54,74,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270,3,0,0.19166666666666668,0.11354097154324208
17,4,1,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,7,60,80,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,1,0,0.11666666666666667,0.13319592560339674
17,4,1,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,8,81,113,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270_R2,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270,2,1,0.041666666666666664,0.07030234052894767
17,4,1,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,9,84,116,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1,1,0.008333333333333333,0.054927719156009115
17,4,1,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,10,85,117,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,2,1,0.008333333333333333,0.05495047921661744
17,4,1,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,11,107,139,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270_R4,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270,4,1,0.16666666666666666,0.09707969553715312
17,4,1,71,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=W2-KMedoids,12,10,2,2,12,111,147,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R4,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,4,1,0.08333333333333333,0.08604789697164157
18,4,2,71,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,1,2,2,S_WPA_L36_DOC0.5_WOC1.0_N2700_F270_R3,S_WPA_L36_DOC0.5_WOC1.0_N2700_F270,3,0,0.20833333333333334,3.3643549169433594e-08
18,4,2,71,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,2,5,5,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360_R2,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360,2,0,0.075,5.6874392709196946e-08
18,4,2,71,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,3,24,40,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R1,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,1,0,0.025,5.039695088204368e-08
18,4,2,71,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,4,27,43,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R4,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,4,0,0.06666666666666667,4.160049599160443e-08
18,4,2,71,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,5,44,60,S_WPB_L56_DOC0.5_WOC1.0_N1800_F180_R1,S_WPB_L56_DOC0.5_WOC1.0_N1800_F180,1,0,0.03333333333333333,9.842491892711805e-08
18,4,2,71,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,6,52,72,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270_R1,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270,1,0,0.13333333333333333,1.528691607217977e-07
18,4,2,71,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,7,59,79,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180_R4,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180,4,0,0.05,8.176972499528013e-08
18,4,2,71,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,8,73,97,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R2,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,2,0,0.09166666666666666,3.0001075029516656e-08
18,4,2,71,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,9,75,99,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R4,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,4,0,0.016666666666666666,1.0298348724929748e-07
18,4,2,71,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,10,86,110,U_WPA_L36_DOC2.0_WOC1.0_N3600_F360_R3,U_WPA_L36_DOC2.0_WOC1.0_N3600_F360,3,1,0.06666666666666667,0.07307402080637332
18,4,2,71,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,11,103,135,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360_R4,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360,4,1,0.20833333333333334,6.396235508921354e-08
18,4,2,71,all40,120,40,30,10,0.1,Random,initializer,12,10,2,2,12,112,152,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R1,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,1,1,0.025,0.926925266667516
18,4,2,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,9,3,3,1,2,2,S_WPA_L36_DOC0.5_WOC1.0_N2700_F270_R3,S_WPA_L36_DOC0.5_WOC1.0_N2700_F270,3,0,0.20833333333333334,1.4860756172163557e-08
18,4,2,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,9,3,3,2,5,5,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360_R2,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360,2,0,0.075,5.617388494381516e-08
18,4,2,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,9,3,3,3,24,40,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R1,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,1,0,0.025,5.058558390512748e-08
18,4,2,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,9,3,3,4,25,41,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,2,0,0.025,0.9998557097012576
18,4,2,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,9,3,3,5,27,43,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R4,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,4,0,0.06666666666666667,3.8559238130397597e-08
18,4,2,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,9,3,3,6,44,60,S_WPB_L56_DOC0.5_WOC1.0_N1800_F180_R1,S_WPB_L56_DOC0.5_WOC1.0_N1800_F180,1,0,0.16666666666666666,1.8964141627119353e-07
18,4,2,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,9,3,3,7,59,79,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180_R4,S_WPB_L56_DOC1.0_WOC1.0_N1800_F180,4,0,0.05,7.042203729714398e-08
18,4,2,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,9,3,3,8,73,97,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R2,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,2,0,0.06666666666666667,9.205713940275491e-05
18,4,2,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,9,3,3,9,75,99,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R4,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,4,0,0.016666666666666666,5.950387853235094e-07
18,4,2,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,9,3,3,10,86,110,U_WPA_L36_DOC2.0_WOC1.0_N3600_F360_R3,U_WPA_L36_DOC2.0_WOC1.0_N3600_F360,3,1,0.06666666666666667,1.0234398026853297e-05
18,4,2,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,9,3,3,11,103,135,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360_R4,U_WPB_L56_DOC2.0_WOC1.0_N3600_F360,4,1,0.20833333333333334,7.1946981937894194e-09
18,4,2,71,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,9,3,3,12,112,152,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R1,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,1,1,0.025,4.097628491264785e-05
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,10,2,3,1,21,37,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270_R2,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270,2,0,0.3,0.11593952887574269
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,10,2,3,2,97,129,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270_R2,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270,2,1,0.15833333333333333,0.0935089634608733
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,10,2,3,3,8,16,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270,1,0,0.15833333333333333,0.12177671002202951
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,10,2,3,4,71,91,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,4,0,0.15,0.11249747776728916
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,10,2,3,5,89,113,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270_R2,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270,2,1,0.08333333333333333,0.07334448598681566
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,10,2,3,6,50,66,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R3,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,3,0,0.03333333333333333,0.07263391453906899
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,10,2,3,7,25,41,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,2,0,0.008333333333333333,0.06520939179534567
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,10,2,3,8,76,100,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360,1,0,0.008333333333333333,0.06561539217165768
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,10,2,3,9,70,90,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,3,0,0.008333333333333333,0.06554621669935339
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,10,2,3,10,72,96,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,1,0,0.008333333333333333,0.06593388242291325
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,10,2,3,11,69,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0,0.008333333333333333,0.06520939179534567
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,10,2,3,12,114,154,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R3,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,3,1,0.075,0.0827846444635652
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,10,2,3,1,6,6,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360_R3,S_WPA_L36_DOC0.5_WOC1.0_N3600_F360,3,0,0.14166666666666666,0.07314112683836617
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,10,2,3,2,8,16,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270,1,0,0.15833333333333333,0.13485499066619103
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,10,2,3,3,21,37,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270_R2,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270,2,0,0.16666666666666666,0.12874328279325656
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,10,2,3,4,25,41,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,2,0,0.008333333333333333,0.05386442783352971
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,10,2,3,5,50,66,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R3,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,3,0,0.03333333333333333,0.06493457685288377
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,10,2,3,6,69,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0,0.008333333333333333,0.05386442783352971
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,10,2,3,7,70,90,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,3,0,0.008333333333333333,0.05466201137764597
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,10,2,3,8,71,91,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,4,0,0.15,0.12059446311537947
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,10,2,3,9,76,100,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360,1,0,0.008333333333333333,0.05446315884358371
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,10,2,3,10,89,113,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270_R2,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270,2,1,0.08333333333333333,0.07599508878793514
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,10,2,3,11,97,129,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270_R2,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270,2,1,0.15833333333333333,0.0996264659769346
18,4,2,71,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,10,2,3,12,114,154,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R3,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,3,1,0.075,0.08525597908076431
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,10,2,3,1,15,23,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360_R4,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360,4,0,0.2833333333333333,0.10225287012554159
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,10,2,3,2,25,41,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,2,0,0.008333333333333333,0.06556297521252154
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,10,2,3,3,41,57,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270_R2,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270,2,0,0.058333333333333334,0.09463643230472492
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,10,2,3,4,48,64,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,1,0,0.03333333333333333,0.07513979854803195
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,10,2,3,5,60,80,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,1,0,0.11666666666666667,0.0968869369459325
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,10,2,3,6,69,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0,0.008333333333333333,0.06556297521252154
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,10,2,3,7,70,90,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,3,0,0.008333333333333333,0.06589540812016512
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,10,2,3,8,71,91,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,4,0,0.15,0.0932302266087
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,10,2,3,9,72,96,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,1,0,0.008333333333333333,0.06614604921724292
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,10,2,3,10,76,100,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360,1,0,0.008333333333333333,0.06596380785848971
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,10,2,3,11,89,113,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270_R2,U_WPA_L36_DOC2.0_WOC2.0_N2700_F270,2,1,0.08333333333333333,0.09799446239685948
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,10,2,3,12,107,139,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270_R4,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270,4,1,0.23333333333333334,0.11072805744926875
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,9,3,3,1,15,23,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360_R4,S_WPA_L36_DOC1.0_WOC1.0_N3600_F360,4,0,0.275,0.1111489210748331
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,9,3,3,2,25,41,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,2,0,0.008333333333333333,0.05396703931067494
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,9,3,3,3,41,57,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270_R2,S_WPA_L36_DOC6.0_WOC1.0_N2700_F270,2,0,0.058333333333333334,0.09793787684001683
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,9,3,3,4,48,64,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,1,0,0.03333333333333333,0.07155252243714502
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,9,3,3,5,60,80,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,1,0,0.11666666666666667,0.10154997353285053
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,9,3,3,6,69,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0,0.008333333333333333,0.05396703931067494
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,9,3,3,7,70,90,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,3,0,0.008333333333333333,0.054586664903859536
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,9,3,3,8,71,91,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,4,0,0.15,0.09782042584964981
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,9,3,3,9,76,100,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360,1,0,0.008333333333333333,0.054565843302046085
18,4,2,71,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,9,3,3,10,79,103,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360_R4,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360,4,0,0.016666666666666666,0.07136994908359257
